id,fg_did,Business_Name,street1,city,state,zipcode
695505,6028991897,DirecTV,16650 E Palisades Blvd,Fountain Hills,AZ,85268
695503,2243244155,DirecTV,811 E Rollins Rd,Round Lake Beach,IL,60073
695501,5014040667,DirecTV,26 N 1st Street,Jacksonville,AR,72076
695499,2055820968,DirecTV,1695 McFarland Blvd,Northport,AL,35473
695497,9712440473,DirecTV,21900 Willamette Drive,West Linn,OR,97068
695495,2192813566,DirecTV,954 Lincoln St,Hobart,IN,46342
695493,7205042736,DirecTV,992 S 4TH AVE UNIT 100,Brighton,CO,80601
695491,3313309245,DirecTV,4701 Auvergne Ave,Lisle,IL,60532
695489,7073462189,DirecTV,3220 Broadway,Eureka,CA,95501
695487,6147212059,DirecTV Hilliard,4698 Cemetery Rd,Hilliard,OH,43026
695485,9712440389,DirecTV Oregon City,714 Main Street,Oregon City,OR,97045
695483,4702101224,DirecTV Woodstock,400 Churchill Ct,Woodstock,GA,30188
695481,7156002120,DirecTV Stevens Point,100 Bremmer St,Stevens Point,WI,54481
695479,3212345927,DirecTV Winter Park,1079 W Morse Blvd,Winter Park,FL,32789
695475,8045063567,DirecTV Hopewell,710 South 6th Avenue,Hopewell,VA,23860
695477,2243042021,DirecTV Highland Park,1991 SHERIDAN RD,Highland Park,IL,60035
695473,9378023871,DirecTV Dayton,300 West Monument Ave,Dayton,OH,45403
695471,2709842926,DirecTV Henderson,2606 Zion Rd,Henderson,KY,42420
695469,3313308703,DirecTV Oswego,123 W WASHINGTON ST STE 123,Oswego,IL,60543
695467,2075131714,DirecTV Auburn,223 Center Street,Auburn,ME,4210
695465,3192297045,DirecTV Burlington,214 N 4th St.,Burlington,IA,52601
695463,3306492033,DirecTV Kent,2594 OH-59,Kent,OH,44240
695461,3606237578,DirecTV Mt Vernon,1500 E COLLEGE WAY STE B,Mt Vernon,WA,98273
695457,3147647950,DirecTV Hazelwood,7023 Howdershell Rd,Hazelwood,MO,63042
695455,2082914625,DirecTV Rexburg,35 W Main St,Rexburg,ID,83440
695453,3852339020,DirecTV Spanish Fork,1460 N MAIN ST UNIT 8,Spanish Fork,UT,84660
695451,2243024041,DirecTV,910W Lake St,Roselle,IL,60172
695449,3343840650,DirecTV,600 Boll Weevil Cir,Enterprise,AL,36330
695447,7086889714,DirecTV,239 W 162nd St,Harvey,IL,60426
695445,4122308887,DirecTV Bethel Park,2884 INDUSTRIAL BLVD STE 9,Bethel Park,PA,15102
695443,3373149967,DirecTV Opelousas,1723 Creswell Lane,Opelousas,LA,70570
695441,7073462187,DirecTV Windsor,9028 Brooks Rd,Windsor,CA,95492
695439,4132766461,DirecTV Agawam,842 Suffield St,Agawam,MA,1001
695437,8436569314,DirecTV Florence,2204 2ND LOOP RD STE B,Florence,SC,29501
695435,3172034208,DirecTV Franklin,555 Industrial Drive,Franklin,IN,46131
695433,4025125045,DirecTV Hastings,3803 Osborne Dr W,Hastings,NE,68901
695431,9548607613,DirecTV Dania Beach,402 E Dania Beach Blvd,Dania Beach,FL,33004
695429,6814040141,DirecTV Parkersburg,189 BOSLEY PKWY,Parkersburg,WV,26101
695425,5129102127,DirecTV Harker Heights,560 E. Central Texas Expressway,Harker Heights,TX,76548
695427,4702101219,DirecTV Carrollton,295 Postal Way,Carrollton,GA,30117
695423,8458537966,DirecTV Newburgh,39 N Plank Rd,Newburgh,NY,12550
695421,4702101193,DirecTV Kennesaw,3103 Cobb Parkway Northwest,Kennesaw,GA,30144
695419,2317608032,DirecTV Norton Shores,5353 Grand Haven Road,Norton Shores,MI,49441
695417,9562547489,DirecTV Leander,2701 S HWY 183,Leander,TX,78641
695415,8312466007,DirecTV Soledad,3046 H Dela Rosa Sr St,Soledad,CA,93960
695413,2074672751,DirecTV Bangor,78 Crosby St,Bangor,ME,4401
695411,3863456884,DirecTV New Smyrna Beach,313 Julia Street,New Smyrna Beach,FL,32168
695409,5594714387,DirecTV Sanger,1329 8th St.,Sanger,CA,93657
695407,3852323573,DirecTV Midvale,7250 Union Park Ave,Midvale,UT,84047
695405,2082914618,DirecTV,303 BRIDGE ST STE A,Lewiston,ID,83501
695403,5305646073,DirecTV South Lake Tahoe,2133 South St.,South Lake Tahoe,CA,96150
695401,5406421013,DirecTV,1422 W. Main Street,Salem,VA,24153
695399,4407218866,DirecTV North Ridgeville,34263 Center Ridge Rd,North Ridgeville,OH,44039
695397,6628216857,DirecTV Olive Branch,6812 CRUMPLER BLVD STE 102,Olive Branch,MS,38654
695395,6082373570,DirecTV Madison,6506 Schroeder Rd,Madison,WI,53711
695393,2709842921,DirecTV Paducah,3215 Irvin Cobb Dr.,Paducah,KY,42003
695389,9493340636,DirecTV Laguna Hills,25260 La Paz Road,Laguna Hills,CA,92653
695387,7329431017,DirecTV Carteret,19 Self Blvd,Carteret,NJ,7008
695385,2015375654,DirecTV Bergenfield,39 S Washington Avenue,Bergenfield,NJ,7621
695383,8165336792,DirecTV Raytown,6633 Raytown Rd,Raytown,MO,64133
695381,2675380045,DirecTV East Norriton,2501 DeKalb Pike,East Norriton,PA,19401
695379,7273621198,DirecTV Tarpon Springs,1779 S. Pinellas Ave,Tarpon Springs,FL,34689
695375,4433424426,DirecTV Salisbury,320 Cypress St,Salisbury,MD,21801
695373,3313307812,DirecTV Glendale Heights,1120 N MAIN ST STE 1,Glendale Heights,IL,60139
695371,3303463089,DirecTV Uniontown,3570 Executive Drive,Uniontown,OH,44685
695369,7605098978,DirecTV Ridgecrest,1400 North Norma Street,Ridgecrest,CA,93555
695367,3234388132,DirecTV Maywood,4401 Slauson Ave,Maywood,CA,90270
695365,6147062971,DirecTV Upper Arlington,3040 Riverside Dr,Upper Arlington,OH,43221
695363,5594298915,DirecTV Reedley,1572 E Manning Avenue,Reedley,CA,93654
695359,8164078598,DirecTV,7207 N M1 Hwy,Gladstone,MO,64119
695355,2242861960,DirecTV Rolling Meadows,5999 S. New Wilke Rd,Rolling Meadows,IL,60008
695357,2035230983,DirecTV Naugatuck,175 CHURCH ST STE 303,Naugatuck,CT,6770
695353,9037657614,DirecTV Greenville,4531 Stonewall Street,Greenville,TX,75401
695347,9522224546,DirecTV Chanhassen,1250 Park Rd,Chanhassen,MN,55317
695349,9252157280,DirecTV Oakley,3775 MAIN ST STE A,Oakley,CA,94561
695345,4195044038,DirecTV Sandusky,2055 Cleveland Rd,Sandusky,OH,44870
695343,6503725793,DirecTV Los Altos,270 3rd St,Los Altos,CA,94022
695341,2709842911,DirecTV Hopkinsville,115 Susan Ave,Hopkinsville,KY,42240
695339,9522223639,DirecTV Champlin,6282 Douglas Court,Champlin,MN,55316
695337,4132766398,DirecTV Northampton,150 Main St,Northampton,MA,1060
695335,4062211079,DirecTV,10 S MAIN ST,Butte,Mt,59701
695333,4012176773,DirecTV Newport,51 Bellevue Ave,Newport,RI,2840
695331,4237076110,DirecTV Bristol,2841 W. State Street,Bristol,TN,37620
695329,7062988967,DirecTV LaGrange,1501 Lafayette Pkwy,LaGrange,GA,30241
695327,7742900942,DirecTV Franklin,447 E CENTRAL ST UNIT 3,Franklin,MA,2038
695325,2624329619,DirecTV Mequon,1017 Glen Oaks Ln,Mequon,WI,53092
695323,3852084328,DirecTV Kaysville,16 S. Main Street,Kaysville,UT,84037
695321,8053645362,DirecTV Atascadero,7101 El Camino Real,Atascadero,CA,93422
695319,5614405864,DirecTV Greenacres,2994 South Jog Road,Greenacres,FL,33463
695317,2282459936,DirecTV Pascagoula,2838 Andrew Street,Pascagoula,MS,39567
695315,2065196434,DirecTV SeaTac,16256 Military Rd S,SeaTac,WA,98188
695313,3852066073,DirecTV,1356 Spring Creek Pl,Springville,UT,84663
695309,6413527623,DirecTV,2500 S Center St,Marshalltown,IA,50158
695311,5014040432,DirecTV,2039 West Main St,Cabot,AR,72023
695307,2055781651,DirecTV,518 W Town Plaza,Bessemer,AL,35022
695305,4076410938,DirecTV,2625 N HIAWASSEE RD,Orlando,FL,32818
695303,2563827748,DirecTV,1031 Quintard Ave,Anniston,AL,36201
695301,8458537731,DirecTV Middletown,495 Schutt Road Extension,Middletown,NY,10940
695299,7603858764,DirecTV Adelanto,11324 Bartlett Ave,Adelanto,CA,92301
695297,4253157312,DirecTV Bothell,10316 NE 185th Street,Bothell,WA,98011
695295,2163073552,DirecTV Maple Heights,14901 Broadway Ave,Maple Heights,OH,44137
695293,9522223598,DirecTV Fridley,500 73rd Ave NE,Fridley,MN,55432
695291,5052571008,DirecTV Clovis,4024 N PRINCE ST,Clovis,NM,88101
695289,7016455014,DirecTV,42 21st Ave E,West Fargo,ND,58078
695287,8604388904,DirecTV New London,2 Shaw's Cove,New London,CT,6320
695285,2527511109,DirecTV New Bern,3003 Dr ML King Jr Blvd,New Bern,NC,28560
695283,6172199780,DirecTV Watertown,431 Trapelo Road,Watertown,MA,2472
695281,2562609800,DirecTV Athens,201 W Green St,Athens,AL,35611
695279,5406138013,DirecTV Winchester,807 N. Loudoun Street,Winchester,VA,22601
695277,6035462974,DirecTV Dover,851 Central Ave,Dover,NH,3820
695275,9377162840,DirecTV Fairborn,323 N Broad Street,Fairborn,OH,45324
695271,3147647944,DirecTV 687 Fee Fee Road,687 Fee Fee Road,Maryland Heights,MO,63043
695273,4702100239,DirecTV Griffin,1412 North Expressway,Griffin,GA,30223
695269,8053645295,DirecTV Santa Paula,550 W Main St,Santa Paula,CA,93060
695265,5862257595,DirecTV Walker,3056 Walker Ridge Dr NW,Walker,MI,49534
695267,2192813401,DirecTV Michigan City,290 U.S. 20,Michigan City,IN,46360
695263,5168705743,DirecTV Lindenhurst,656 Wellwood Ave,Lindenhurst,NY,11757
695259,9522223257,DirecTV Ramsey,6390 McKinley Street,Ramsey,MN,55303
695261,3343649806,DirecTV Prattville,901 Gipson Street,Prattville,AL,36066
695255,7323804389,DirecTV Rahway,3 E Hazelwood Ave,Rahway,NJ,7065
695251,4024807162,DirecTV Papillion,935 N Adams Street,Papillion,NE,68046
695253,5862257566,DirecTV Eastpointe,23035 GRATIOT AVE STE 1,Eastpointe,MI,48021
695249,3134441195,DirecTV Allen Park,1525 Fairlane Circle,Allen Park,MI,48101
695245,9853262962,DirecTV Houma,8 Professional Dr STE B,Houma,LA,70360
695247,2242555092,DirecTV Niles,5630 W Touhy Ave,Niles,IL,60714
695243,6362779048,DirecTV Wentzville,1000 Corporate Pkwy,Wentzville,MO,63385
695239,4353154031,DirecTV Cedar City,1330 S Providence Center Dr,Cedar City,UT,84720
695241,9376687394,DirecTV Trotwood,5941 Wolf Creek Pike,Trotwood,OH,45426
695237,7046806423,DirecTV Monroe,216 N HAYNE ST,Monroe,NC,28112
695235,2015152309,DirecTV,101 Terhune Avenue,Lodi,NJ,7644
695233,9037326484,DirecTV,750 Clarksville,Paris,TX,75460
695231,4694163032,DirecTV,1440 N Hwy 77,Waxahachie,TX,75165
695229,5632757948,DirecTV,2395 Tech Drive,Bettendorf,IA,52722
695227,9037326473,DirecTV,911 E. Pinecrest Drive,Marshall,TX,75670
695225,4843875431,DirecTV,3601 Nazareth Road,Easton,PA,18045
695223,8052857873,DirecTV,180 Niblick Rd,Paso Robles,CA,93446
695221,4076362524,DirecTV Oviedo,257 PLAZA DR STE C,Oviedo,FL,32765
695219,6627717355,DirecTV Columbus,109 5th St S,Columbus,MS,39701
695217,8174387492,DirecTV Kyle,147 Elmhurst Drive,Kyle,TX,78640
695215,4076362462,DirecTV St Cloud,4400 13th St,St Cloud,FL,34769
695213,2242534048,DirecTV North Chicago,1214 14th Street,North Chicago,IL,60088
695211,2074330935,DirecTV South Portland,189 Darling Ave,South Portland,ME,4106
695209,3313307523,DirecTV Homer Glen,13001 W. 143rd Street,Homer Glen,IL,60491
695207,2064296075,DirecTV Des Moines,27005 Pacific Hwy S,Des Moines,WA,98198
695205,3303463077,DirecTV Massillon,930 AMHERST RD NE,Massillon,OH,44646
695203,7472014847,DirecTV San Fernando,1245 San Fernando Road,San Fernando,CA,91340
695201,7709752553,DirecTV Duluth,4680 River Green Parkway,Duluth,GA,30096
695199,7323661403,DirecTV Long Branch,492 JOLINE AVE STE 4,Long Branch,NJ,7740
695197,9522220964,DirecTV Prior Lake,16731 Hwy 13 S,Prior Lake,MN,55372
695195,2015100716,DirecTV Paramus,676 Winters Ave,Paramus,NJ,7652
695193,5186215753,DirecTV Saratoga Springs,16 Old Gick Rd,Saratoga Springs,NY,12866
695191,5743183159,DirecTV Goshen,2314 Eisenhower Drive North,Goshen,IN,46526
695189,2055780608,DirecTV Homewood,231 State Farm Parkway,Homewood,AL,35209
695187,7072969013,DirecTV Benicia,535 Getty Ct,Benicia,CA,94510
695185,2192813304,DirecTV Schererville,1555 US-41,Schererville,IN,46375
695181,5713758473,DirecTV Fairfax,11054 Lee Highway,Fairfax,VA,22030
695179,3303463065,DirecTV Wooster,2924 Cleveland Road,Wooster,OH,44691
695177,7405624722,DirecTV,2200 Market St,Wheeling,WV,26003
695175,4076362389,DirecTV Winter Springs,201 W SR 434 Unit C,Winter Springs,FL,32708
695173,5594190318,DirecTV Lemoore,75 Hanford Armona Road,Lemoore,CA,93245
695171,7152044753,DirecTV Superior,25 Belknap St,Superior,WI,54880
695169,6572082063,DirecTV Banning,1700 W Ramsey St,Banning,CA,92220
695167,7204655074,DirecTV Englewood,3601 S. Huron St.,Englewood,CO,80110
695165,3312486144,DirecTV Dolton,15401 S Cottage Grove,Dolton,IL,60419
695161,8562882163,DirecTV Millville,2291 N 2nd St,Millville,NJ,8332
695159,6128440725,DirecTV Richfield,6636 S Cedar Ave,Richfield,MN,55423
695157,8159867690,DirecTV Woodstock,1200 Davis Rd.,Woodstock,IL,60098
695155,9014430792,DirecTV,1106 Elliston Way,Thompson's Station,TN,37179
695153,9736714366,DirecTV,174 Passaic St,Garfield,NJ,7026
695151,9418770944,DirecTV,1001 E BAKER ST STE 100,Plant City,FL,33563
695149,5405851156,DirecTV,2300 West Beverley Street,Staunton,VA,24401
695147,7044953440,DirecTV,323 S Arlington St,Salisbury,NC,28144
695145,9284930174,DirecTV,1000 West Apache Trail,Apache Junction,AZ,85120
695143,7865402535,DirecTV,11199 NW 122nd St,Doral,FL,33178
695141,8456713054,DirecTV,274 Old Nyack Turnpike,Spring Valley,NY,10977
695139,7865098903,DirecTV,20425 Old Cutler Rd,Cutler Bay,FL,33189
695137,6125948886,DirecTV,2680 SNELLING AVE N STE 99,Roseville,MN,55113
695135,9492899857,DirecTV Laguna Beach,976 South Coast Highway,Laguna Beach,CA,92651
695133,7697776664,DirecTV Clinton,500 Clinton Center Dr,Clinton,MS,39056
695131,6503725743,DirecTV San Mateo,3000 Bridgepointe Pkwy,San Mateo,CA,94404
695129,3192086121,DirecTV Marion,900 50th Street,Marion,IA,52302
695127,4405277709,DirecTV Avon Lake,33382 Walker Rd.,Avon Lake,OH,44012
695123,9036387708,DirecTV Denison,3515 W FM 120,Denison,TX,75020
695125,2014926232,DirecTV Englewood,102 W Palisade Ave,Englewood,NJ,7631
695121,8305005707,DirecTV Seguin,1415 East Court Street,Seguin,TX,78155
695119,9313287965,DirecTV Cookeville,768 S Jefferson Ave,Cookeville,TN,38501
695117,4693403972,DirecTV,6801 Rufe Snow Dr,Watauga,TX,76137
695115,5632757789,DirecTV Clinton,2328 Valley West Ct.,Clinton,IA,52732
695113,7862310921,DirecTV,2952 Aventura Blvd,Aventura,FL,33180
695111,9548607592,DirecTV Coconut Creek,4641 N STATE ROAD 7 18-B,Coconut Creek,FL,33073
695107,7708585847,DirecTV Lawrenceville,630 Collins Hill Rd,Lawrenceville,GA,30046
695105,2092356092,DirecTV,1000 C Street,Galt,CA,95632
695103,2242534042,DirecTV Wilmette,1000 Skokie Blvd,Wilmette,IL,60091
695099,8164060156,DirecTV,6001 Main Street,Grandview,MO,64030
695101,6072883176,DirecTV,1330 County Rd 60,Elmira,NY,14901
695097,8593596074,DirecTV,108 Wind Haven Drive,Nicholasville,KY,40356
695095,9193002369,DirecTV,1844 S Horner Blvd,Sanford,NC,27330
695091,3312157929,DirecTV,550 Main St,West Chicago,IL,60185
695093,3126903136,DirecTV,6800 W. North Ave.,Elmwood Park,IL,60707
695089,4087038027,DirecTV 798 Blossom Hill Rd,798 Blossom Hill Rd,Los Gatos,CA,95032
695085,4693316348,DirecTV Farmers Branch,13100 Josey Ln,Farmers Branch,TX,75234
695087,4253127529,DirecTV Issaquah,75 NW Dogwood Street,Issaquah,WA,98027
695083,4405277697,DirecTV Strongsville,8585 Pearl Rd,Strongsville,OH,44136
695081,6193779045,DirecTV Lemon Grove,6610 Federal Blvd.,Lemon Grove,CA,91945
695079,9034168233,DirecTV Corsicana,3801 W State Highway 31,Corsicana,TX,75110
695077,6157279146,DirecTV Gallatin,1112 Nashville Pike,Gallatin,TN,37066
695075,6125948805,DirecTV White Bear Lake,1155 East County Road E,White Bear Lake,MN,55110
695073,2082278665,DirecTV Post Falls,3050 E Mullan Ave,Post Falls,ID,83854
695071,4062041369,DirecTV,2750 Prospect Ave,Helena,Mt,59601
695069,7175475454,DirecTV Lebanon,733 E Cumberland St,Lebanon,PA,17042
695067,2163072996,DirecTV,2720 Van Aken Blvd?,Shaker Heights,OH,44122
695065,2055780569,DirecTV Alabaster,184 Regency Park Drive,Alabaster,AL,35007
695063,8159867635,DirecTV,2101 Gateway Center Dr,Belvidere,IL,61008
695061,4075566289,DirecTV Winter Garden,930 Carter Road,Winter Garden,FL,34787
695057,6125948252,DirecTV Chaska,1150 Hazeltine Boulevard,Chaska,MN,55318
695055,5303380741,DirecTV Paradise,6646 Clark Rd,Paradise,CA,95969
695053,9376605461,DirecTV Troy,1275 Experiment Farm Road,Troy,OH,45373
695051,5622685194,DirecTV Seal Beach,12501 Seal Beach Blvd,Seal Beach,CA,90740
695049,5035947217,DirecTV Tualatin,19767 SW 72nd Ave,Tualatin,OR,97062
695047,8052857546,DirecTV Goleta,163 Aero Camino,Goleta,CA,93117
695045,9103025665,DirecTV Lumberton,1005 Roberts Avenue,Lumberton,NC,28358
695043,8156699223,DirecTV New Lenox,2465 Joliet Highway,New Lenox,IL,60451
695041,3366568749,DirecTV Thomasville,1585 Liberty Dr Ste 1,Thomasville,NC,27360
695039,9548607590,DirecTV Cooper City,11011 Sheridan Street,Cooper City,FL,33330
695037,5072188084,DirecTV Faribault,550 Wilson Ave,Faribault,MN,55021
695035,2706056703,DirecTV Elizabethtown,1514 N. Dixie Highway,Elizabethtown,KY,42701
695033,8584379122,DirecTV San Diego,710 Dennery Rd,San Diego,CA,92154
695031,8036397956,DirecTV Aiken,240 Marlboro St,Aiken,SC,29801
695027,2064296013,DirecTV Mercer Island,7845 SE 30th St,Mercer Island,WA,98040
695029,5025367147,DirecTV Radcliff,129 Shelby,Radcliff,KY,40160
695025,2092269183,DirecTV Atwater,800 Commerce Ave,Atwater,CA,95301
695023,9085831659,DirecTV Atwater,109 East Broad Street,Westfield,NJ,7090
695021,5712815471,DirecTV Westfield,1175 Herndon Pky,Herndon,VA,20170
695019,2014793906,DirecTV Ridgewood,123 East Ridgewood Avenue,Ridgewood,NJ,7450
695017,2624327234,DirecTV Mt Pleasant,5625 Washington Ave,Mt Pleasant,WI,53406
695015,5014040135,DirecTV,1123 Ar 5,Benton,AR,72015
695013,4054667386,DirecTV,2828 Linda Lane,Del City,OK,73115
695011,6627653869,DirecTV,808 Hwy 12 West,Starkville,MS,39759
695009,3302378215,DirecTV,141 Wooster Road North,Barberton,OH,44203
695007,5705077165,DirecTV,359 Us 15,Williamsport,PA,17701
695005,7403377056,DirecTV Athens,11100 State Route 550,Athens,OH,45701
695003,7248567739,DirecTV,2 North Mill Street,New Castle,PA,16101
695001,4692778947,DirecTV,2201 West Southlake Blvd,Southlake,TX,76092
694999,7162042474,DirecTV,107 Institute St.,Jamestown,NY,14701
694997,2192812946,DirecTV,1950 45th Avenue,Munster,IN,46321
694995,2622472532,DirecTV Caledonia,441 27th st,Caledonia,WI,53108
694993,3134441096,DirecTV Inkster,27365 Cherry Hill Rd,Inkster,MI,48141
694991,2482344061,DirecTV Madison Heights,30000 Stephenson Highway,Madison Heights,MI,48071
694989,3522449745,DirecTV Leesburg,800 North Lee St,Leesburg,FL,34748
694987,8173988765,DirecTV Big Spring,201 W Marcy Drive,Big Spring,TX,79720
694985,6572082032,DirecTV,2741 Hamner Ave # 206,Norco,CA,92860
694983,4194194967,DirecTV Bowling Green,141 E Court Street,Bowling Green,OH,43402
694981,6514477162,DirecTV Hastings,1303 South Frontage Road,Hastings,MN,55033
694977,9142335021,DirecTV Harrison,560 Halstead Ave,Harrison,NY,10528
694979,3312154847,DirecTV Geneva,1792 S. Randall Road,Geneva,IL,60134
694975,3044707078,DirecTV Morgantown,3535 Monongahela Boulevard,Morgantown,WV,26505
694973,4122308571,DirecTV McKeesport,224 5th ave,McKeesport,PA,15132
694971,3234388114,DirecTV Cudahy,5706 Florence Ave.,Cudahy,CA,90201
694969,8304762494,DirecTV Eagle Pass,496 S Bibb Ave,Eagle Pass,TX,78852
694967,8452456058,DirecTV Poughkeepsie,2678 South Road,Poughkeepsie,NY,12601
694965,6018029845,DirecTV Brandon,224 Commerce Drive,Brandon,MS,39042
694963,6413527462,DirecTV Ottumwa,1940 Venture Dr,Ottumwa,IA,52501
694961,7086784777,DirecTV Lansing,2 River Pl,Lansing,IL,60438
694959,5132737746,DirecTV Mason,9996 Escort Drive,Mason,OH,45040
694955,6028991534,DirecTV Queen Creek,270 E Hunt Hwy,Queen Creek,AZ,85142
694953,9895466281,DirecTV,911 E Pickard St,Mt Pleasant,MI,48858
694951,2242304027,DirecTV Lake in the Hills,9111 Trinity,Lake in the Hills,IL,60156
694949,8018906682,DirecTV Syracuse,375 South State Street,Syracuse,UT,84015
694947,2192812033,DirecTV Crown Point,9150 E 109th Ave,Crown Point,IN,46307
694945,9363373163,DirecTV Weatherford,314 S Main St,Weatherford,TX,76086
694943,6072698931,DirecTV Ithaca,2300 N Triphammer Road,Ithaca,NY,14850
694939,6017080917,DirecTV Pearl,123 Fairmont Plz,Pearl,MS,39208
694941,3312149914,DirecTV Villa Park,1035 North Ave,Villa Park,IL,60181
694937,7813466384,DirecTV Melrose,888 Main St,Melrose,MA,2176
694935,8102287549,DirecTV Burton,5125 Fenton Road,Burton,MI,48509
694931,5165898816,DirecTV Rockville Centre,288 Sunrise Highway,Rockville Centre,NY,11570
694929,8155966754,DirecTV Kankakee,505 Riverstone Pkwy,Kankakee,IL,60901
694925,5165898099,DirecTV Garden City,1000 Zeckendorf Blvd,Garden City,NY,11530
694927,3025020618,DirecTV Newark,1501 CASHO MILL RD STE 3,Newark,DE,19711
694923,4322310024,DirecTV Colleyville,60 Village Ln,Colleyville,TX,76034
694919,6822002171,DirecTV Cleburne,1108 West Kilpatrick Street,Cleburne,TX,76031
694921,7344078125,DirecTV Garden City,5846 Middlebelt Rd,Garden City,MI,48135
694917,8183194298,DirecTV,28310 Roadside Drive,Agoura Hills,CA,91301
694913,3147647357,DirecTV,840 S Kirkwood Rd,Kirkwood,MO,63122
694915,6263435981,DirecTV,220 Pasadena Ave,South Pasadena,CA,91030
694911,2622472415,DirecTV,908 W Washington Street,West Bend,WI,53095
694909,7403105365,DirecTV,80 N Plaza Blvd,Chillicothe,OH,45601
694907,8155966745,DirecTV,6100 E Riverside Blvd.,Loves Park,IL,61111
694903,5093397748,DirecTV,2121 N Wenatchee Avenue,Wenatchee,WA,98801
694901,5012957793,DirecTV Searcy,1501 E River Ave,Searcy,AR,72143
694899,6052205372,DirecTV Aberdeen,3010 Milwaukee Avenue NE,Aberdeen,SD,57401
694897,3343564593,DirecTV Opelika,2900 Pepperell Pkwy,Opelika,AL,36801
694895,2192329937,DirecTV,3771 CANAL STREET,East Chicago,IN,46312
694893,3125857483,DirecTV,12200 Western Avenue,Blue Island,IL,60406
694891,2242304002,DirecTV,650 Forest Edge Drive,Vernon Hills,IL,60061
694889,8154685855,DirecTV,3801 Running Brook Farms Blvd,McHenry,IL,60051
694887,5732713641,DirecTV Ballwin,15008 Manchester Road,Ballwin,MO,63011
694885,4432965010,DirecTV Laurel,13988 Baltimore Ave,Laurel,MD,20707
694883,8452432098,DirecTV Peekskill,1 Park Place,Peekskill,NY,10566
694881,3072578992,DirecTV Gillette,2300 S Douglas Hwy,Gillette,WY,82718
694879,4234308782,DirecTV La Vergne,5227 Murfreesboro Road,La Vergne,TN,37086
694877,3143804183,DirecTV Webster Groves,7547 Ravensridge Rd,Webster Groves,MO,63119
694875,5104137043,DirecTV Pinole,1506 Fitzgerald Drive,Pinole,CA,94564
694873,7042690919,DirecTV Matthews,10530 Northeast Pkwy,Matthews,NC,28105
694871,6503725732,DirecTV Menlo Park,705 Oak Grove Avenue,Menlo Park,CA,94025
694869,2525256813,DirecTV Kinston,1318 N Queen St,Kinston,NC,28501
694867,7042690918,DirecTV Cornelius,16930 W Catawba Ave,Cornelius,NC,28031
694865,5093097104,DirecTV Pullman,1680 S Grand Ave,Pullman,WA,99163
694861,7862310890,DirecTV Key West,725 Caroline St.,Key West,FL,33040
694863,9032571445,DirecTV Texarkana,708 Piney Street,Texarkana,TX,75501
694859,7603858737,DirecTV Desert Hot Springs,13313 Palm Drive,Desert Hot Springs,CA,92240
694857,2407125014,DirecTV College Park,9215 51st Ave,College Park,MD,20740
694855,4352497127,DirecTV Tooele,61 East 1280 North,Tooele,UT,84074
694853,3312090217,DirecTV Darien,8255 S Lemont Rd,Darien,IL,60561
694851,7072053046,DirecTV Suisun City,350 Walters Rd,Suisun City,CA,94585
694849,9122088079,DirecTV Hinesville,1763 Us Highway 196,Hinesville,GA,31313
694847,3366568160,DirecTV Kernersville,1393 Carrollton Crossing Drive,Kernersville,NC,27284
694845,2163072719,DirecTV East Cleveland,14343 Euclid Avenue,East Cleveland,OH,44112
694843,8642088891,DirecTV Anderson,651 Highway 28 Byp,Anderson,SC,29624
694841,7653814798,DirecTV Marion,1605 W Kem Road,Marion,IN,46952
694839,6035462970,DirecTV Keene,20 Central Square,Keene,NH,3431
694837,5012395916,DirecTV Marion,4133 John F. Kennedy Boulevard,North Little Rock,AR,72116
694835,6513027624,DirecTV Oakdale,10240 Hudson Rd,Oakdale,MN,55129
694833,9782916547,DirecTV Gloucester,186 Main Street,Gloucester,MA,1930
694829,5412006597,DirecTV Redmond,1847 N Hwy 97,Redmond,OR,97756
694831,8452432089,DirecTV Kingston,500 Aaron Court,Kingston,NY,12401
694827,8018457267,DirecTV,949 W Grassland Dr,American Fork,UT,84003
694825,5613256078,DirecTV Royal Palm Beach,1975 Sansburys Way,Royal Palm Beach,FL,33411
694823,3302363493,DirecTV,2410 West State Street,Alliance,OH,44601
694821,9192467925,DirecTV,2114 S Main StWalmart,Wake Forest,NC,27587
694819,2242238627,DirecTV,9111 Trinity,Algonquin,IL,60102
694817,8478021848,DirecTV,8145 River Drive,Morton Grove,IL,60053
694815,8436569310,DirecTV,996 Batesville Rd,Greer,SC,29651
694813,5632757204,DirecTV,431 Lake Park Drive,Muscatine,IA,52761
694811,8162952744,DirecTV Belton,1131 E. North Ave,Belton,MO,64012
694809,3153202058,DirecTV Auburn,1579 Clark Street Rd,Auburn,NY,13022
694807,2192141328,DirecTV Valparaiso,5308 N Calumet Avenue,Valparaiso,IN,46383
694803,7603778064,DirecTV Barstow,921 Armory Road,Barstow,CA,92311
694805,3165121270,DirecTV Derby,1105 N. Buckner,Derby,KS,67037
694801,9192290867,DirecTV Garner,1325 5th Ave,Garner,NC,27529
694799,6123289916,DirecTV Andover,16015 Central Avenue Ne,Andover,MN,55304
694797,8435969997,DirecTV Greenwood,1317 Montague Avenue Ext,Greenwood,SC,29646
694795,3365539578,DirecTV Asheboro,1009 South Park Street,Asheboro,NC,27203
